# dumped at t=1 ps
e_aq^-1 -68.6154 37.3143 -701.855
e_aq^-1 -89.8765 24.33 -713.26
e_aq^-1 -75.3967 41.1386 -722.935
e_aq^-1 -70.7626 42.2577 -731.437
e_aq^-1 -82.9411 25.9421 -721.967
e_aq^-1 -123.037 25.6072 -690.344
e_aq^-1 -66.0182 47.7816 -702.078
e_aq^-1 -57.0692 33.056 -726.842
e_aq^-1 -67.8934 35.3335 -722.369
e_aq^-1 -68.223 23.9263 -722.523
e_aq^-1 -82.5466 45.3503 -718.437
e_aq^-1 -82.2128 16.0162 -714.006
e_aq^-1 -64.5417 57.4045 -736.041
e_aq^-1 -103.318 29.2294 -723.424
e_aq^-1 -92.2449 37.9987 -713.86
e_aq^-1 -108.912 40.9578 -700.987
e_aq^-1 -88.0378 26.6447 -726.649
e_aq^-1 -87.1507 28.9775 -711.981
e_aq^-1 -92.2172 44.1018 -735.83
e_aq^-1 -85.6876 27.4613 -706.01
e_aq^-1 -87.4623 32.1641 -716.008
e_aq^-1 -85.9657 26.1373 -702.588
e_aq^-1 -85.5175 36.548 -711.9
e_aq^-1 -87.5793 48.5251 -716.805
e_aq^-1 -70.911 26.7312 -702.467
e_aq^-1 -86.4727 23.7439 -702.033
e_aq^-1 -91.9763 39.0655 -705.41
e_aq^-1 -101.376 40.0737 -718.527
e_aq^-1 -88.1272 49.8554 -706.475
e_aq^-1 -81.2179 50.0306 -696.012
e_aq^-1 -73.0202 45.8332 -688
e_aq^-1 -87.17 31.0109 -704.079
e_aq^-1 -85.9281 35.6062 -704.091
e_aq^-1 -100.431 39.4074 -704.562
e_aq^-1 -87.7311 42.1214 -695.069
e_aq^-1 -86.1527 49.2476 -707.665
e_aq^-1 -85.6096 53.1389 -707.322
e_aq^-1 -93.9561 31.0003 -708.124
e_aq^-1 -77.0937 46.5768 -687.908
e_aq^-1 -106.44 46.2468 -684.051
e_aq^-1 -101.549 39.089 -683.433
e_aq^-1 -90.0367 36.0568 -694.215
e_aq^-1 -100.753 32.3272 -698.078
e_aq^-1 -97.3751 41.5396 -698.597
e_aq^-1 -109.177 27.8248 -704.694
e_aq^-1 -105.383 45.6831 -686.706
e_aq^-1 -103.609 38.424 -691.399
e_aq^-1 -99.7799 56.0376 -683.684
e_aq^-1 -97.0465 39.5358 -687.221
e_aq^-1 -105.236 46.2562 -688.222
e_aq^-1 -112.492 44.6123 -677.944
e_aq^-1 -112.285 30.7289 -686.073
e_aq^-1 -99.2858 51.0529 -686.425
e_aq^-1 -113.192 41.1378 -680.015
e_aq^-1 -105.503 51.0543 -673.365
e_aq^-1 -87.6814 42.4881 -698.319
e_aq^-1 -102.02 52.9451 -660.744
e_aq^-1 -94.2578 47.8084 -673.157
e_aq^-1 -95.2681 49.0253 -664.544
e_aq^-1 -118.026 17.782 -687.261
e_aq^-1 -85.4038 61.3667 -677.894
e_aq^-1 -103.245 33.9301 -652.401
e_aq^-1 -112.229 37.2183 -667.665
e_aq^-1 -118.44 42.1103 -673.612
e_aq^-1 -107.034 56.3401 -654.704
e_aq^-1 -100.718 58.2114 -682.116
e_aq^-1 -102.718 47.2311 -663.125
e_aq^-1 -114.534 56.054 -671.605
e_aq^-1 -128.473 50.2449 -655.745
e_aq^-1 -116.397 53.7599 -665.325
e_aq^-1 -125.438 48.2642 -661.139
e_aq^-1 -110.675 36.6677 -666.174
e_aq^-1 -135.089 60.1204 -671.597
e_aq^-1 -112.036 61.7841 -648.553
e_aq^-1 -123.537 49.2085 -655.415
e_aq^-1 -115.992 48.1058 -639.492
e_aq^-1 -115.916 51.3656 -647.308
e_aq^-1 -103.601 52.8048 -640.657
e_aq^-1 -100.83 44.4278 -641.814
e_aq^-1 -119.343 63.1683 -652.066
e_aq^-1 -121.629 58.8836 -644.646
e_aq^-1 -123.847 61.8362 -644.413
e_aq^-1 -124.095 51.5862 -643.63
e_aq^-1 -129.879 67.8047 -632.338
e_aq^-1 -122.595 55.3964 -643.621
e_aq^-1 -131.666 62.4782 -639.269
e_aq^-1 -117.752 55.9345 -638.468
e_aq^-1 -135.453 55.5881 -637.638
e_aq^-1 -133.17 58.9625 -642.212
e_aq^-1 -134.999 52.5487 -630.683
e_aq^-1 -132.729 56.9377 -631.767
e_aq^-1 -137.149 64.0607 -637.465
e_aq^-1 -123.609 59.2863 -632.079
e_aq^-1 -138.682 70.8162 -641.149
e_aq^-1 -123.492 60.1426 -636.507
e_aq^-1 -133.469 56.1574 -631.267
e_aq^-1 -135.772 59.3214 -630.574
e_aq^-1 -133.366 65.4761 -626.774
e_aq^-1 -133.093 66.7401 -629.246
e_aq^-1 -134.823 64.6027 -631.933
e_aq^-1 -132.343 62.3511 -628.281
e_aq^-1 -131.707 63.5947 -628.367
e_aq^-1 -127.537 59.0623 -633.455
e_aq^-1 -127.791 62.6647 -626.709
e_aq^-1 -140.878 53.4683 -625.587
e_aq^-1 -127.53 56.6612 -614.247
e_aq^-1 -144.071 70.9439 -617.049
e_aq^-1 -134.913 67.6849 -619.506
e_aq^-1 -143.257 64.4531 -628.867
e_aq^-1 -146.572 81.4737 -615.52
e_aq^-1 -145.57 64.0221 -624.632
e_aq^-1 -141.541 65.9007 -627.683
e_aq^-1 -143.348 69.5066 -633.432
e_aq^-1 -136.075 68.5112 -618.582
e_aq^-1 -149.147 44.4969 -626.437
e_aq^-1 -176.68 57.0689 -634.498
e_aq^-1 -145.359 68.5817 -606.144
e_aq^-1 -147.012 65.2885 -613.556
e_aq^-1 -147.321 76.1522 -612.605
e_aq^-1 -149.305 71.6731 -612.42
e_aq^-1 -148.238 72.0306 -615.278
e_aq^-1 -156.084 57.6681 -616.112
e_aq^-1 -146.79 68.8097 -610.363
e_aq^-1 -144.268 74.6432 -621.076
e_aq^-1 -150.173 64.6881 -610.704
e_aq^-1 -155.867 64.1321 -607.862
e_aq^-1 -153.586 70.2567 -611.02
e_aq^-1 -141.925 89.0712 -604.542
e_aq^-1 -132.278 74.3188 -607.477
e_aq^-1 -151.3 59.0298 -601.985
e_aq^-1 -151.007 76.595 -610.382
e_aq^-1 -153.496 77.9879 -596.396
e_aq^-1 -163.399 74.8211 -603.763
e_aq^-1 -158.896 69.8268 -599.266
e_aq^-1 -154.238 79.424 -595.848
e_aq^-1 -159.982 73.2888 -599.921
e_aq^-1 -157.748 73.5205 -599.47
e_aq^-1 -157.015 71.3672 -592.033
e_aq^-1 -162.998 72.9276 -594.799
e_aq^-1 -165.743 76.6102 -596.013
e_aq^-1 -156.801 77.2674 -586.285
e_aq^-1 -172.39 85.6541 -586.995
e_aq^-1 -160.201 83.646 -577.204
e_aq^-1 -166.461 84.4552 -580.357
e_aq^-1 -169.85 86.2681 -582.988
e_aq^-1 -178.281 90.7333 -579.263
e_aq^-1 -169.9 84.1456 -582.973
e_aq^-1 -169.702 89.165 -581.314
e_aq^-1 -191.901 102.366 -588.476
e_aq^-1 -169.368 87.4313 -572.043
e_aq^-1 -170.433 84.9419 -571.409
e_aq^-1 -176.685 94.5257 -565.095
e_aq^-1 -171.607 93.2845 -572.419
e_aq^-1 -180.254 85.2615 -568.351
e_aq^-1 -190.846 94.3457 -572.462
e_aq^-1 -176.259 88.9054 -564.422
e_aq^-1 -173.606 85.1097 -568.527
e_aq^-1 -174.241 94.0705 -580.929
e_aq^-1 -184.667 86.694 -561.564
e_aq^-1 -169.593 87.0272 -566.366
e_aq^-1 -180.36 89.4142 -560.015
e_aq^-1 -189.192 94.7234 -559.894
e_aq^-1 -192.797 93.3048 -558.387
e_aq^-1 -178.036 120.232 -542.093
e_aq^-1 -201.558 85.8112 -551.56
e_aq^-1 -196.577 113.556 -558.164
e_aq^-1 -191.23 92.7746 -545.441
e_aq^-1 -192.018 104.813 -536.387
e_aq^-1 -189.097 81.9451 -550.272
e_aq^-1 -181.796 93.374 -559.073
e_aq^-1 -206.804 83.2576 -523.746
e_aq^-1 -198.825 75.1485 -541.671
e_aq^-1 -205.556 131.216 -545.878
e_aq^-1 -207.091 121.705 -514.976
e_aq^-1 -194.093 98.7468 -531.557
e_aq^-1 -180.444 94.3699 -536.029
e_aq^-1 -211.804 89.0458 -535.084
e_aq^-1 -175.668 97.8679 -543.749
e_aq^-1 -191.04 74.746 -533.514
e_aq^-1 -201.814 139.289 -538.246
e_aq^-1 -210.36 105.109 -535.311
e_aq^-1 -202.31 119.724 -529.76
e_aq^-1 -222.331 116.896 -519.89
e_aq^-1 -224.844 110.239 -549.728
e_aq^-1 -212.855 109.969 -535.032
e_aq^-1 -205.475 108.172 -525.661
e_aq^-1 -233.406 132.994 -520.639
e_aq^-1 -193.2 84.0582 -538.292
e_aq^-1 -230.375 91.3948 -522.451
e_aq^-1 -195.715 126.579 -514.956
e_aq^-1 -223.344 120.406 -512.855
e_aq^-1 -218.405 96.2454 -537.62
e_aq^-1 -219.819 103.014 -522.699
e_aq^-1 -208.066 86.1899 -521.502
e_aq^-1 -197.578 111.228 -547.483
e_aq^-1 -223.172 110.448 -518.156
e_aq^-1 -228.293 140.831 -528.894
e_aq^-1 -236.472 89.4191 -501.95
e_aq^-1 -223.537 106.272 -532.944
e_aq^-1 -223.635 115.002 -523.59
e_aq^-1 -226.969 113.323 -524.638
e_aq^-1 -241.843 114.935 -502.819
e_aq^-1 -202.908 122.501 -509.887
e_aq^-1 -233.325 96.1918 -505.3
e_aq^-1 -228.224 125.342 -503.269
e_aq^-1 -226.626 100.362 -511.433
e_aq^-1 -217.33 117.913 -531.897
e_aq^-1 -226.592 109.558 -505.907
e_aq^-1 -241.291 113.193 -516.322
e_aq^-1 -219.026 111.335 -494.019
e_aq^-1 -215.835 112.186 -491.461
e_aq^-1 -226.587 125.898 -518.584
e_aq^-1 -213.158 113.947 -499.829
e_aq^-1 -235.881 116.449 -513.237
e_aq^-1 -212.611 108.618 -504.476
e_aq^-1 -236.525 137.021 -488.114
e_aq^-1 -262.118 114.594 -506.139
e_aq^-1 -247.146 118.788 -490.87
e_aq^-1 -222.547 130.818 -492.391
e_aq^-1 -239.486 125.181 -494.255
e_aq^-1 -239.862 128.836 -499.825
e_aq^-1 -232.765 133.92 -508.382
e_aq^-1 -240.989 132.574 -493.389
e_aq^-1 -231.504 140.188 -486.432
e_aq^-1 -231.132 128.271 -491.286
e_aq^-1 -227.481 100.813 -470.53
e_aq^-1 -238.031 119.845 -482.422
e_aq^-1 -238.367 139.988 -484.11
e_aq^-1 -236.296 129.006 -472.739
e_aq^-1 -235.679 126.668 -472.534
e_aq^-1 -240.484 121.633 -465.77
e_aq^-1 -222.474 131.058 -480.158
e_aq^-1 -247.264 136.902 -449.763
e_aq^-1 -252.956 128.829 -449.593
e_aq^-1 -241.101 160.776 -472.348
e_aq^-1 -260.951 133.656 -473.378
e_aq^-1 -254.431 130.058 -460.762
e_aq^-1 -260.891 135.379 -452.71
e_aq^-1 -248.892 126.804 -493.273
e_aq^-1 -229.749 161.782 -470.023
e_aq^-1 -260.171 138.656 -429.549
e_aq^-1 -231.705 120.819 -483.843
e_aq^-1 -267.685 131.712 -456.244
e_aq^-1 -238.381 134.845 -468.602
e_aq^-1 -264.709 141.165 -455.91
e_aq^-1 -258.945 132.246 -471.875
e_aq^-1 -245.931 139.52 -469.445
e_aq^-1 -250.508 141.523 -483.797
e_aq^-1 -251.531 153.668 -445.092
e_aq^-1 -262.817 128.297 -451.241
e_aq^-1 -254.272 147.846 -484.209
e_aq^-1 -260.636 138.445 -451.92
e_aq^-1 -270.111 130.663 -425.981
e_aq^-1 -258.661 133.69 -466.495
e_aq^-1 -289.531 139.006 -446.51
e_aq^-1 -268.014 133.828 -476.024
e_aq^-1 -260.4 153.33 -434.648
e_aq^-1 -272.646 143.59 -444.152
e_aq^-1 -261.045 134.813 -447.737
e_aq^-1 -250.047 144.51 -443.43
e_aq^-1 -257.794 165.773 -441.162
e_aq^-1 -263.599 115.61 -453.703
e_aq^-1 -262.023 132.423 -409.758
e_aq^-1 -285.719 162.43 -456.639
e_aq^-1 -256.968 158.919 -436.616
e_aq^-1 -280.175 136.619 -445.571
e_aq^-1 -273.09 164.256 -423.658
e_aq^-1 -267.927 135.684 -448.814
e_aq^-1 -277.951 141.731 -461.263
e_aq^-1 -281.835 155.424 -461.038
e_aq^-1 -294.354 133.001 -424.695
e_aq^-1 -283.544 141.92 -415.567
e_aq^-1 -279.886 163.163 -412.224
e_aq^-1 -267.937 153.666 -433.065
e_aq^-1 -292.812 169.338 -427.982
e_aq^-1 -274.287 161.114 -437.887
e_aq^-1 -264.49 159.307 -421.26
e_aq^-1 -273.524 156.838 -428.334
e_aq^-1 -280.582 125.667 -428.242
e_aq^-1 -291.692 163.315 -426.236
e_aq^-1 -269.492 151.346 -433.366
e_aq^-1 -284.677 152.038 -442.663
e_aq^-1 -277.394 157.057 -418.759
e_aq^-1 -287.654 138.953 -413.154
e_aq^-1 -279.574 154.548 -424.861
e_aq^-1 -266.603 159.057 -418.232
e_aq^-1 -289.422 144.883 -428.479
e_aq^-1 -263.913 161.009 -404.763
e_aq^-1 -299.525 133.849 -401.126
e_aq^-1 -264.794 169.999 -422.158
e_aq^-1 -283.333 164.004 -425.528
e_aq^-1 -293.464 178.396 -403.139
e_aq^-1 -295.78 166.572 -393.008
e_aq^-1 -292.68 165.499 -419.417
e_aq^-1 -310.184 167.595 -411.833
e_aq^-1 -303.337 155.123 -401.856
e_aq^-1 -296.217 163.235 -425.565
e_aq^-1 -292.328 182.582 -402.251
e_aq^-1 -299.474 171.158 -396.298
e_aq^-1 -293.816 165.185 -415.179
e_aq^-1 -296.471 160.782 -399.84
e_aq^-1 -300.726 163.485 -415.953
e_aq^-1 -295.809 169.933 -411.244
e_aq^-1 -300.754 155.098 -420.059
e_aq^-1 -289.768 153.37 -423.077
e_aq^-1 -301.621 170.806 -391.162
e_aq^-1 -280.784 177.821 -383.615
e_aq^-1 -282.476 156.876 -379.128
e_aq^-1 -305.026 163.18 -389.322
e_aq^-1 -310.266 165.779 -386.123
e_aq^-1 -295.717 181.806 -391.164
e_aq^-1 -313.827 156.868 -387.083
e_aq^-1 -309.779 169.206 -385.762
e_aq^-1 -294.236 178.615 -380.695
e_aq^-1 -294.467 168.02 -403.254
e_aq^-1 -312.936 193.381 -382.087
e_aq^-1 -312.629 183.084 -395.498
e_aq^-1 -304.589 149.203 -392.858
e_aq^-1 -283.067 187.147 -397.378
e_aq^-1 -299.316 181.01 -400.247
e_aq^-1 -307.033 172.523 -409.173
e_aq^-1 -324.014 188.908 -381.65
e_aq^-1 -343.955 182.805 -385.322
e_aq^-1 -311.772 159.021 -376.631
e_aq^-1 -289.972 180.001 -386.801
e_aq^-1 -293.338 174.161 -390.292
e_aq^-1 -303.76 182.276 -377.811
e_aq^-1 -322.883 191.334 -381.037
e_aq^-1 -320.752 176.008 -369.446
e_aq^-1 -330.975 170.642 -362.116
e_aq^-1 -317.601 176.868 -372.945
e_aq^-1 -325.458 168.36 -372.412
e_aq^-1 -309.343 160.401 -364.945
e_aq^-1 -316.312 178.672 -364.591
e_aq^-1 -324.503 194.284 -370.829
e_aq^-1 -326.669 182.853 -378.146
e_aq^-1 -327.673 194.606 -373.33
e_aq^-1 -325.62 163.782 -376.193
e_aq^-1 -314.189 166.577 -362.681
e_aq^-1 -317.073 176.344 -372.631
e_aq^-1 -315.212 182.634 -375.191
e_aq^-1 -325.707 186.47 -363.096
e_aq^-1 -330.033 192.145 -378.926
e_aq^-1 -327.04 170.24 -384.195
e_aq^-1 -310.438 183.587 -374.901
e_aq^-1 -327.349 188.258 -351.877
e_aq^-1 -309.974 197.758 -355.315
e_aq^-1 -333.972 176.824 -378.016
e_aq^-1 -337.6 199.839 -378.202
e_aq^-1 -342.169 198.624 -379.955
e_aq^-1 -327.393 192.066 -367.461
e_aq^-1 -336.648 201.426 -368.395
e_aq^-1 -328.793 177.225 -351.102
e_aq^-1 -334.693 199.239 -368.104
e_aq^-1 -350.573 194.858 -366.765
e_aq^-1 -354.496 183.685 -341.056
e_aq^-1 -341.353 205.22 -337.51
e_aq^-1 -342.648 218.082 -352.003
e_aq^-1 -346.564 181.385 -359.978
e_aq^-1 -337.405 205.383 -340.701
e_aq^-1 -344.099 196.551 -365.478
e_aq^-1 -341.966 205.47 -355.912
e_aq^-1 -366.287 215.464 -365.839
e_aq^-1 -351.961 192.042 -361.944
e_aq^-1 -356.851 190.991 -362.53
e_aq^-1 -360.951 192.762 -363.737
e_aq^-1 -371.914 190.042 -355.03
e_aq^-1 -351.456 203.065 -340.559
e_aq^-1 -363.378 195.745 -360.016
e_aq^-1 -363.629 216.173 -358.85
e_aq^-1 -366.123 201.3 -343.995
e_aq^-1 -353.063 196.516 -336.581
e_aq^-1 -352.124 216.25 -349.107
e_aq^-1 -352.398 218.488 -344.771
e_aq^-1 -366.951 189.959 -348.099
e_aq^-1 -355.077 201.088 -343.744
e_aq^-1 -377.587 204.282 -346.235
e_aq^-1 -387.427 186.858 -350.879
e_aq^-1 -373.712 189.203 -353.984
e_aq^-1 -386.663 200.84 -339.156
e_aq^-1 -372.179 214.804 -343.299
e_aq^-1 -375.2 211.593 -350.339
e_aq^-1 -382.92 202.573 -342.243
e_aq^-1 -392.218 202.971 -350.297
e_aq^-1 -382.971 212.251 -360.4
e_aq^-1 -400.084 219.855 -373.39
e_aq^-1 -388.625 206.298 -357.458
e_aq^-1 -400.287 222.255 -367.114
e_aq^-1 -392.103 213.216 -345.522
e_aq^-1 -403.658 207.113 -358.604
e_aq^-1 -399.367 205.564 -352.46
e_aq^-1 -405.848 216.618 -355.672
e_aq^-1 -406.604 211.888 -345.218
e_aq^-1 -418.129 221.388 -349.97
e_aq^-1 -404.118 221.862 -357.083
e_aq^-1 -416.297 213.456 -363.699
e_aq^-1 -423.016 206.658 -362.76
e_aq^-1 -414.052 207.788 -360.036
e_aq^-1 -417.898 218.248 -357.659
e_aq^-1 -406.076 218.856 -369.953
e_aq^-1 -418.8 222.101 -358.58
e_aq^-1 -408.856 229.572 -359.099
e_aq^-1 -414.96 214.835 -364.543
e_aq^-1 -425.945 225.664 -361.068
e_aq^-1 -422.622 220.949 -378.776
e_aq^-1 -424.603 219.919 -365.361
e_aq^-1 -423.345 221.261 -374.883
e_aq^-1 -418.141 225.589 -360.307
e_aq^-1 -422.604 232.252 -372.208
e_aq^-1 -426.118 231.499 -374.743
e_aq^-1 -428.749 224.004 -369.084
e_aq^-1 -437.408 233.214 -369.543
e_aq^-1 -436.49 224.495 -374.711
e_aq^-1 -428.318 226.2 -379.414
e_aq^-1 -429.738 242.853 -376.151
e_aq^-1 -433.401 235.865 -376.081
e_aq^-1 -421.832 237.58 -391.082
e_aq^-1 -440.023 239.691 -382.643
e_aq^-1 -441.742 237.422 -392.997
e_aq^-1 -437.724 247.201 -395.112
e_aq^-1 -442.445 238.092 -400.171
e_aq^-1 -440.753 248.491 -400.521
e_aq^-1 -445.333 240.261 -406.287
e_aq^-1 -448.558 245.919 -400.926
e_aq^-1 -436.911 244.663 -400.309
e_aq^-1 -443.69 237.155 -399.182
e_aq^-1 -450.828 240.25 -408.06
e_aq^-1 -446.631 244.648 -414.299
e_aq^-1 -451.142 243.705 -420.432
e_aq^-1 -456.548 245.498 -420.259
e_aq^-1 -461.97 244.757 -426.911
e_aq^-1 -463.997 251.974 -421.534
e_aq^-1 -469.967 256.778 -428.081
e_aq^-1 -464.727 257.452 -428.558
e_aq^-1 -463.816 250.282 -433.383
e_aq^-1 -470.471 257.381 -439.498
e_aq^-1 -470.933 252.844 -438.544
e_aq^-1 -474.196 259.077 -438.038
e_aq^-1 -475.697 252.976 -436.944
e_aq^-1 -474.931 258.398 -447.579
e_aq^-1 -473.339 258.256 -442.809
e_aq^-1 -478.748 255.235 -447.262
e_aq^-1 -497.667 266.603 -462.451
e_aq^-1 -498.172 267.451 -462.121
e_aq^-1 -497.928 266.165 -460.555
e_aq^-1 -500.802 268.363 -468.073
e_aq^-1 -505.637 267.374 -470.008
e_aq^-1 -505.997 264.139 -471.642
e_aq^-1 -506.746 265.964 -477.042
e_aq^-1 -522.601 266.193 -484.157
e_aq^-1 -530.816 264.076 -495.829
e_aq^-1 -533.259 268.24 -499.495
e_aq^-1 -535.105 265.163 -504.523
e_aq^-1 -536.158 265.271 -509.795
e_aq^-1 -535.507 264.536 -510.798
e_aq^-1 -536.632 263.819 -510.281
e_aq^-1 -535.492 261.315 -515.923
e_aq^-1 -535.572 262.902 -526.389
e_aq^-1 -533.388 274.91 -518.072
e_aq^-1 -536.963 283.586 -518.838
e_aq^-1 -539.372 284.653 -518.686
e_aq^-1 -559.854 311.328 -513.785
e_aq^-1 -561.971 313.59 -510.063
e_aq^-1 -551.307 327.927 -477.892
e_aq^-1 -562.435 316.097 -487.498
e_aq^-1 -563.067 311.314 -500.125
e_aq^-1 -563.193 314.884 -507.63
e_aq^-1 -560.763 313.41 -512.91
e_aq^-1 -558.462 314.541 -513.428
e_aq^-1 -556.015 309.167 -516.111
e_aq^-1 -553.6 303.665 -519.964
e_aq^-1 -553.218 302.875 -520.228
e_aq^-1 -549.226 297.129 -518.964
e_aq^-1 -548.139 297.306 -518.776
e_aq^-1 -548.209 292.5 -519.459
e_aq^-1 -544.575 294.446 -518.329
e_aq^-1 -545.66 291.869 -517.909
e_aq^-1 -544.309 288.407 -519.35
e_aq^-1 -538.176 281.411 -519.671
e_aq^-1 -534.236 273.478 -518.779
e_aq^-1 -533.557 268.919 -521.983
e_aq^-1 -547.562 256.736 -530.656
e_aq^-1 -536.536 260.466 -518.702
e_aq^-1 -536.198 259.471 -517.022
e_aq^-1 -537.445 263.872 -513.361
e_aq^-1 -536.234 263.304 -510.357
e_aq^-1 -535.196 265.6 -511.779
e_aq^-1 -539.167 262.994 -508.741
e_aq^-1 -533.682 266.56 -506.994
e_aq^-1 -533.254 265.207 -502.503
e_aq^-1 -516.259 262.875 -499.791
e_aq^-1 -522.34 279.747 -494.701
e_aq^-1 -523.947 276.832 -479.632
e_aq^-1 -525.895 265.562 -488.625
e_aq^-1 -524.077 267.294 -485.634
e_aq^-1 -523.566 267.124 -486.006
e_aq^-1 -517.326 275.995 -474.44
e_aq^-1 -516.925 265.281 -485.478
e_aq^-1 -516.965 267.386 -481.726
e_aq^-1 -520.791 268.471 -485.702
e_aq^-1 -507.168 271.744 -485.27
e_aq^-1 -510.904 267.203 -480.539
e_aq^-1 -510.829 273.489 -488.512
e_aq^-1 -514.987 268.054 -473.951
e_aq^-1 -504.743 267.083 -474.237
e_aq^-1 -501.444 267.574 -471.304
e_aq^-1 -504.692 262.621 -472.285
e_aq^-1 -506.646 266.17 -469.774
e_aq^-1 -506.234 265.236 -471.387
e_aq^-1 -511.769 262.251 -465.386
e_aq^-1 -497.317 263.014 -455.835
e_aq^-1 -491.087 262.946 -486.279
e_aq^-1 -490.568 274.429 -463.509
e_aq^-1 -487.33 278.759 -453.65
e_aq^-1 -487.857 267.439 -458.944
e_aq^-1 -498.93 268.036 -448.571
e_aq^-1 -481.663 266.649 -456.786
e_aq^-1 -487.358 265.527 -449.125
e_aq^-1 -490.282 266.071 -448.263
e_aq^-1 -479.581 256.77 -452.253
e_aq^-1 -476.354 235.26 -444.479
e_aq^-1 -486.338 267.589 -455.637
e_aq^-1 -475.997 262.068 -447.875
e_aq^-1 -474.396 254.566 -444.398
e_aq^-1 -485.765 260.589 -447.235
e_aq^-1 -476.835 258.102 -437.582
e_aq^-1 -472.158 257.83 -446.28
e_aq^-1 -489.775 244.784 -454.18
e_aq^-1 -487.477 248.628 -450.14
e_aq^-1 -465.803 260.074 -430.671
e_aq^-1 -471.612 258.175 -439.652
e_aq^-1 -474.987 257.651 -438.046
e_aq^-1 -479.565 257.508 -437.62
e_aq^-1 -473.136 259.028 -434.572
e_aq^-1 -470.99 250.156 -423.648
e_aq^-1 -465.623 247.81 -434.457
e_aq^-1 -464.479 254.503 -428.727
e_aq^-1 -463.665 254.449 -436.883
e_aq^-1 -465.687 243.547 -437.915
e_aq^-1 -461.426 251.621 -414.928
e_aq^-1 -465.132 247.703 -422.587
e_aq^-1 -450.576 264.074 -436.51
e_aq^-1 -458.196 244.911 -422.365
e_aq^-1 -442.464 261.148 -412.505
e_aq^-1 -448.693 256.938 -421.621
e_aq^-1 -452.801 250.174 -418.809
e_aq^-1 -452.532 233.235 -419.282
e_aq^-1 -450.321 245.475 -418.405
e_aq^-1 -450.06 239.812 -410.156
e_aq^-1 -451.651 243.781 -409.795
e_aq^-1 -448.081 241.769 -412.065
e_aq^-1 -453.309 254.182 -403.101
e_aq^-1 -440.663 261.37 -392.799
e_aq^-1 -440.388 243.448 -410.125
e_aq^-1 -448.313 240.16 -425.351
e_aq^-1 -443.518 246.036 -392.935
e_aq^-1 -451.13 250.542 -400.907
e_aq^-1 -441.667 241.374 -396.154
e_aq^-1 -433.361 248.555 -399.655
e_aq^-1 -440.855 241.007 -396.021
e_aq^-1 -444.348 239.718 -401.245
e_aq^-1 -426.783 249.056 -392.972
e_aq^-1 -452.064 233.808 -383.058
e_aq^-1 -421.288 233.841 -384.2
e_aq^-1 -442.773 221.956 -387.641
e_aq^-1 -428.329 236.002 -379.011
e_aq^-1 -440.5 247.75 -384.748
e_aq^-1 -425.782 237.344 -384.579
e_aq^-1 -463.698 228.401 -377.77
e_aq^-1 -427.521 247.277 -381.745
e_aq^-1 -428.057 225.229 -384.01
e_aq^-1 -438.416 224.984 -374.185
e_aq^-1 -434.893 236.068 -349.675
e_aq^-1 -420.088 227.57 -376.384
e_aq^-1 -429.118 210.175 -386.823
e_aq^-1 -432.134 213.549 -384.952
e_aq^-1 -429.682 222.085 -345.831
e_aq^-1 -446.627 215.702 -347.771
e_aq^-1 -425.351 226.057 -355.873
e_aq^-1 -407.028 233.823 -371.094
e_aq^-1 -437.657 234.142 -361.78
e_aq^-1 -415.266 214.751 -375.361
e_aq^-1 -417.212 222.607 -366.117
e_aq^-1 -416.909 234.759 -343.842
e_aq^-1 -419.014 204.038 -369.766
e_aq^-1 -410.173 203.923 -363.765
e_aq^-1 -417.065 209.358 -360.503
e_aq^-1 -420.067 219.173 -347.435
e_aq^-1 -425.503 225.126 -355.643
e_aq^-1 -414.839 217.029 -362.027
e_aq^-1 -421.208 233.446 -348.542
e_aq^-1 -414.674 219.792 -340.335
e_aq^-1 -412.779 216.602 -364.959
e_aq^-1 -427.935 220.943 -374.862
e_aq^-1 -416.224 218.567 -359.596
e_aq^-1 -414.83 214.226 -361.297
e_aq^-1 -407.233 206.633 -347.13
e_aq^-1 -415.261 205.311 -352.965
e_aq^-1 -405.598 215.802 -352.372
e_aq^-1 -388.095 219.852 -367.944
e_aq^-1 -390.616 208.23 -332.125
e_aq^-1 -378.248 220.529 -359.304
e_aq^-1 -395.839 206.219 -384.702
e_aq^-1 -392.607 199.852 -356.062
e_aq^-1 -378.184 208.264 -357.638
e_aq^-1 -385.166 209.886 -352.363
e_aq^-1 -386.544 213.056 -354.324
e_aq^-1 -384.308 194.931 -348.897
e_aq^-1 -385.797 224.24 -351.382
e_aq^-1 -397.265 205.866 -366.188
e_aq^-1 -391.43 208.072 -368.364
e_aq^-1 -384.251 199.593 -348.547
e_aq^-1 -379.252 203.779 -352.081
e_aq^-1 -385.315 207.563 -357.682
e_aq^-1 -394.013 229.308 -335.229
e_aq^-1 -369.934 216.486 -350.306
e_aq^-1 -388.331 207.112 -339.024
e_aq^-1 -379.511 206.565 -355.005
e_aq^-1 -380.537 201.065 -351.942
e_aq^-1 -388.512 221.252 -348.762
e_aq^-1 -407.907 197.667 -356.912
e_aq^-1 -370.752 212.103 -338.171
e_aq^-1 -371.954 200.675 -345.001
e_aq^-1 -369.646 197.511 -354.48
e_aq^-1 -358.293 204.072 -362.093
e_aq^-1 -366.971 199.274 -341.55
